unique_transaction_id,transaction_status,dollarsobligated,baseandexercisedoptionsvalue,baseandalloptionsvalue,maj_agency_cat,mod_agency,maj_fund_agency_cat,contractingofficeagencyid,contractingofficeid,fundingrequestingagencyid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,contractactiontype,reasonformodification,typeofcontractpricing,priceevaluationpercentdifference,subcontractplan,lettercontract,multiyearcontract,performancebasedservicecontract,majorprogramcode,contingencyhumanitarianpeacekeepingoperation,contractfinancing,costorpricingdata,costaccountingstandardsclause,descriptionofcontractrequirement,purchasecardaspaymentmethod,numberofactions,nationalinterestactioncode,progsourceagency,progsourceaccount,progsourcesubacct,account_title,rec_flag,typeofidc,multipleorsingleawardidc,programacronym,vendorname,vendoralternatename,vendorlegalorganizationname,vendordoingasbusinessname,divisionname,divisionnumberorofficecode,vendorenabled,vendorlocationdisableflag,ccrexception,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,vendor_cd,congressionaldistrict,vendorsitecode,vendoralternatesitecode,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,locationcode,statecode,PlaceofPerformanceCity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,psc_cat,productorservicecode,systemequipmentcode,claimantprogramcode,principalnaicscode,informationtechnologycommercialitemcategory,gfe_gfp,useofepadesignatedproducts,recoveredmaterialclauses,seatransportation,contractbundling,consolidatedcontract,countryoforigin,placeofmanufacture,manufacturingorganizationtype,agencyid,piid,modnumber,transactionnumber,fiscal_year,idvagencyid,idvpiid,idvmodificationnumber,solicitationid,extentcompeted,reasonnotcompeted,numberofoffersreceived,commercialitemacquisitionprocedures,commercialitemtestprogram,smallbusinesscompetitivenessdemonstrationprogram,a76action,competitiveprocedures,solicitationprocedures,typeofsetaside,localareasetaside,evaluatedpreference,fedbizopps,research,statutoryexceptiontofairopportunity,organizationaltype,numberofemployees,annualrevenue,firm8aflag,hubzoneflag,sdbflag,issbacertifiedsmalldisadvantagedbusiness,shelteredworkshopflag,hbcuflag,educationalinstitutionflag,womenownedflag,veteranownedflag,srdvobflag,localgovernmentflag,minorityinstitutionflag,aiobflag,stategovernmentflag,federalgovernmentflag,minorityownedbusinessflag,apaobflag,tribalgovernmentflag,baobflag,naobflag,saaobflag,nonprofitorganizationflag,isothernotforprofitorganization,isforprofitorganization,isfoundation,haobflag,ishispanicservicinginstitution,emergingsmallbusinessflag,hospitalflag,contractingofficerbusinesssizedetermination,is1862landgrantcollege,is1890landgrantcollege,is1994landgrantcollege,isveterinarycollege,isveterinaryhospital,isprivateuniversityorcollege,isschoolofforestry,isstatecontrolledinstitutionofhigherlearning,isserviceprovider,receivescontracts,receivesgrants,receivescontractsandgrants,isairportauthority,iscouncilofgovernments,ishousingauthoritiespublicortribal,isinterstateentity,isplanningcommission,isportauthority,istransitauthority,issubchapterscorporation,islimitedliabilitycorporation,isforeignownedandlocated,isarchitectureandengineering,isdotcertifieddisadvantagedbusinessenterprise,iscitylocalgovernment,iscommunitydevelopedcorporationownedfirm,iscommunitydevelopmentcorporation,isconstructionfirm,ismanufacturerofgoods,iscorporateentitynottaxexempt,iscountylocalgovernment,isdomesticshelter,isfederalgovernmentagency,isfederallyfundedresearchanddevelopmentcorp,isforeigngovernment,isindiantribe,isintermunicipallocalgovernment,isinternationalorganization,islaborsurplusareafirm,islocalgovernmentowned,ismunicipalitylocalgovernment,isnativehawaiianownedorganizationorfirm,isotherbusinessororganization,isotherminorityowned,ispartnershiporlimitedliabilitypartnership,isschooldistrictlocalgovernment,issmallagriculturalcooperative,issoleproprietorship,istownshiplocalgovernment,istriballyownedfirm,istribalcollege,isalaskannativeownedcorporationorfirm,iscorporateentitytaxexempt,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,otherstatutoryauthority,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,interagencycontractingauthority,last_modified_date
0e04aa0b8de55a7789476623d3c3e684,active,25000.00,.00,.00,9700: DEPT OF DEFENSE,5700: DEPT OF THE AIR FORCE,9700: DEPT OF DEFENSE,5700: DEPT OF THE AIR FORCE,FA8601: FA8601  AFLCMC PZIO,5700: DEPT OF THE AIR FORCE,FA8601: FA8601  AFLCMC PZIO,Not Applicable,02/09/2006,02/09/2006,09/30/2006,,,DO Delivery Order,: ,Y: Time and Materials,,B: PLAN NOT REQUIRED ,X,N: No,Y: YES - SERVICE WHERE PBA IS USED.,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,SELECTTECH SERVICES CORPORATION,,,,,,,,,8045 WASHINGTON VILLAGE DRIVE,,,CENTERVILLE,OH,454581847,UNITED STATES,OH,OH03,OH03,0565376080000PR,,056537608,056537608,,,12/11/2001,04/22/2006,SELECTTECH SERVICES CORPORATION,86660,OH: OHIO,,OH: ,USA: UNITED STATES,,OH00,OH00,R,R421: TECHNICAL ASSISTANCE,000: NONE,S1: SERVICES,541380: TESTING LABORATORIES,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,0020,0,0,2006,9700,FA860105D0010,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,2,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,120,10000000,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,03/21/2007
487417e615b816bf934f57c33e14b36f,active,16778.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N00383: NAVSUP WEAPON SYSTEMS SUPPORT,1700: DEPT OF THE NAVY,N00383: NAVSUP WEAPON SYSTEMS SUPPORT,Foreign Funds FMS,02/08/2006,02/08/2006,12/31/2006,,,DO Delivery Order,L: DEFINITIZE CHANGE ORDER,J: Firm Fixed Price,0,B: PLAN NOT REQUIRED ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,NORTHROP GRUMMAN SYSTEMS CORPO,,,,,,,,,600 GRUMMAN ROAD WEST,,,BETHPAGE,NY,11714,UNITED STATES,NY,NY03,NY03,,,077652761,016435559,,,,,NORTHROP GRUMMAN CORPORATION,06387,NY: NEW YORK,,NY: ,USA: UNITED STATES,,NY00,NY00,16,1610: AIRCRAFT PROPELLERS AND COMPONENTS,000: NONE,A1C: OTHER AIRCRAFT EQUIPMENT ,336413: OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,: ,N: Transaction does not use GFE/GFP,: ,: ,U: UNKNOWN,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,KK05,1F,0,2006,9700,N0038303G018D,0,,B: NOT AVAILABLE FOR COMPETITION,IA: INTERNATIONAL AGREEMENT,1,D: ,N: No,N: NO,No,,: ,: ,,: ,X,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y: Yes,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,12/15/2007
badc24d3678de6c9bf21bcff5641b150,active,11295.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SP4400: DLA DISPOSITION SERVICES,97AS: DEFENSE LOGISTICS AGENCY,SP4400: DLA DISPOSITION SERVICES,Not Applicable,01/09/2006,01/09/2006,03/31/2006,,,DO Delivery Order,: ,J: Firm Fixed Price,,B: PLAN NOT REQUIRED ,X,N: No,Y: YES - SERVICE WHERE PBA IS USED.,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,ENVIROSOLVE INC,,,,,,,,,2120 SW BLVD,,,TULSA,OK,741072723,UNITED STATES,OK,OK01,OK01,6218950800000PR,741072723,621895080,363596297,,,04/19/2006,03/22/2008,STERICYCLE  INC.,26736,TX: TEXAS,,TX: ,USA: UNITED STATES,,TX00,TX00,S,S222: WASTE TREATMENT AND STORAGE,000: NONE,S1: SERVICES,562211: HAZARDOUS WASTE TREATMENT AND DISPOSAL,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,0016,0,0,2006,9700,SP440005D0009,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,6,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,25,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/31/2007
ed54e7f463d2e153c53d8bb89a6fe6e4,active,.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N00383: NAVSUP WEAPON SYSTEMS SUPPORT,1700: DEPT OF THE NAVY,N00383: NAVSUP WEAPON SYSTEMS SUPPORT,Not Applicable,03/08/2006,03/08/2006,12/31/2006,,,DO Delivery Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,A: FAR 52.232-16 PROGRESS PAYMENTS,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,NORTHROP GRUMMAN SYSTEMS CORPO,,,,,,,,,600 GRUMMAN ROAD WEST,,,BETHPAGE,NY,11714,UNITED STATES,NY,NY03,NY03,,,077652761,016435559,,,,,NORTHROP GRUMMAN CORPORATION,06387,NY: NEW YORK,,NY: ,USA: UNITED STATES,,NY00,NY00,16,1615: HELICOPTER ROTOR BLADES-DRIVE MECH,000: NONE,A1A: AIRFRAMES AND SPARES,"334511: SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,KK7B,0,0,2006,9700,N0038303G018D,0,,C: NOT COMPETED,UNQ: UNIQUE SOURCE ,1,D: ,N: No,N: NO,No,,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,03/13/2010
b400374d5578014dbd177e7ef67e9ee2,active,4824.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W9124M: W6QM MICC-FT STEWART,2100: DEPT OF THE ARMY,W9124M: W6QM MICC-FT STEWART,Not Applicable,02/28/2006,02/28/2006,03/22/2006,,,PO Purchase Order,D: CHANGE ORDER,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"ANDERSON, ROBERT E",,,,,,,,,45 EISENHOWER DR,,,SAVANNAH,GA,31406,UNITED STATES,GA,GA12,GA12,,,620494930,620494930,,,,,"ANDERSON, ROBERT E",69000,GA: GEORGIA,,GA: ,USA: UNITED STATES,,GA00,GA00,V,V231: LODGING - HOTEL/MOTEL,000: NONE,S1: SERVICES,: ,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,W9124M06P0154,P00001,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,5,A: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/18/2009
6c081a2201d864ca92405281554e0b05,active,5356.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM4M1: DLA AVIATION,97AS: DEFENSE LOGISTICS AGENCY,SPM4M1: DLA AVIATION,Not Applicable,01/20/2006,01/20/2006,04/30/2006,,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,KIRCHHAN INDUSTRIES,,,,,,,,,27 HUGHES,,,IRVINE,CA,92618,UNITED STATES,CA,CA48,CA48,,,098505811,098505811,,,,,KIRCHHAN INDUSTRIES,36770,CA: CALIFORNIA,,CA: ,USA: UNITED STATES,,CA00,CA00,81,8140: AMMUNITION & NUCLEAR ORDNANCE BOXES,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,332995: OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,SPM4M106M1870,0,0,2006,,,,,A: FULL AND OPEN COMPETITION,: ,2,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,500,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/08/2006
51ebdca7b81705cf401afdb00e9f5dd4,active,4409.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SP4400: DLA DISPOSITION SERVICES,97AS: DEFENSE LOGISTICS AGENCY,SP4400: DLA DISPOSITION SERVICES,Not Applicable,01/17/2006,01/17/2006,02/07/2006,,,DO Delivery Order,: ,J: Firm Fixed Price,,B: PLAN NOT REQUIRED ,X,N: No,Y: YES - SERVICE WHERE PBA IS USED.,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"ENVIROSOLVE, INC",,,,,,,,,2120 SW BLVD,,,TULSA,OK,741072723,UNITED STATES,OK,OK01,OK01,6218950800000PR,741072723,621895080,363596297,,,04/19/2006,03/22/2008,STERICYCLE  INC.,10550,CA: CALIFORNIA,,CA: ,USA: UNITED STATES,,CA00,CA00,S,S222: WASTE TREATMENT AND STORAGE,000: NONE,S1: SERVICES,562211: HAZARDOUS WASTE TREATMENT AND DISPOSAL,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,0069,0,0,2006,9700,SP440005D0014,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,8,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,25,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/31/2008
d46ef075e9f515fdd19445aab22caaf1,active,1585.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W912J2: W7N8 USPFO ACTIVITY WI ARNG,2100: DEPT OF THE ARMY,W912J2: W7N8 USPFO ACTIVITY WI ARNG,Not Applicable,03/02/2006,03/02/2006,10/05/2005,,,PO Purchase Order,D: CHANGE ORDER,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,AMERICAN INDUSTRIAL MEDICAL IN,,,,,,,,,8555 W  FOREST HOME AVENUE,,,GREENFIELD,WI,53228,UNITED STATES,WI,WI01,WI01,,,144742087,144742087,,,,,AMERICAN INDUSTRIAL MEDICAL INC,31125,WI: WISCONSIN,,WI: ,USA: UNITED STATES,,WI00,WI00,Q,Q201: GENERAL HEALTH CARE SERVICES,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,: ,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,W912J206P0004,P00001,0,2006,,,,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,1,A: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/18/2009
5d33f194d0484b511e2f39b8c3aebc83,active,48734.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SP0406: DLA  AVIATION,97AS: DEFENSE LOGISTICS AGENCY,SP0406: DLA  AVIATION,Not Applicable,03/10/2006,03/10/2006,04/28/2006,,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,CITY CHEMICAL LLC,,,,,,,,,139 ALLINGS CROSSING RD,,,WEST HAVEN,CT,06516,UNITED STATES,CT,CT03,CT03,,,029012593,029012593,,,,,CITY CHEMICAL LLC,82800,CT: CONNECTICUT,,CT: ,USA: UNITED STATES,,CT00,CT00,68,6810: CHEMICALS,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,325188: ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,SP040606MC945,0,1,2006,,,,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,: ,4,A: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,SBA: SMALL BUSINESS SET ASIDE - TOTAL,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N: No,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/08/2006
8f69fe28029b70454abc7f0ce8e7b58f,active,2704.00,.00,.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM700: DLA LAND AND MARITIME,97AS: DEFENSE LOGISTICS AGENCY,SPM700: DLA LAND AND MARITIME,Not Applicable,03/09/2006,03/09/2006,06/07/2006,,,DO Delivery Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"MCT INDUSTRIES, INC",,,,,,,,,500 TIERRA MONTANA,,,BERNALILLO,NM,87004,UNITED STATES,NM,NM01,NM01,,,101671738,069417129,,,,,MCT INDUSTRIES  INC.,06970,NM: NEW MEXICO,,NM: ,USA: UNITED STATES,,NM00,NM00,59,5930: SWITCHES,000: NONE,A7: ELECTRONICS AND COMMUNICATION EQUIPMENT,339999: ALL OTHER MISCELLANEOUS MANUFACTURING,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,,: ,: ,9700: DEPT OF DEFENSE,0001,0,0,2006,9700,SPM93505D6Y62,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,FOC: FOLLOW-ON CONTRACT ,2,D: ,N: No,N: NO,No,,SSS: ONLY ONE SOURCE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,0,0,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,03/13/2010
65f9f121ac20e0a0f735d81da7905a07,active,2334.00,.00,.00,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,9700: DEPT OF DEFENSE,2100: DEPT OF THE ARMY,W912HN: W074 ENDIST SAVANNAH,96CE: U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,W912HN: Savannah,Not Applicable,03/01/2006,03/01/2006,03/15/2005,,,DO Delivery Order,D: CHANGE ORDER,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,: ,X, ,N: No,1,NONE: NONE,,,,,,,: ,,"PHILLIPS AND JORDAN, INCORPORA",,,,,,,,,8940 GALL BLVD,,,ZEPHYRHILLS,FL,33541,UNITED STATES,FL,FL05,FL05,,,139664932,003845336,,,,,PHILLIPS AND JORDAN  INCORPORATED,50000,AL: ALABAMA,,AL: ,USA: UNITED STATES,,AL00,AL00,S,S205: TRASH/GARBAGE COLLECTION,000: NONE,S1: SERVICES,562998: ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,: ,N: Transaction does not use GFE/GFP,: ,: ,U: UNKNOWN,: ,N: No,,: ,: ,9700: DEPT OF DEFENSE,DQ16,4,0,2006,9700,DACW2903D0005,0,,A: FULL AND OPEN COMPETITION,: ,9,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,07/22/2008
